drone_id,drone_location,time,date,violation_code,violation_message,image_id,image_file
119,8 Stoughton Alley,17:17,01/06/2015,BRK,broken_component,0.0,http://dummyimage.com/212x231.jpg/cc0000/ffffff
120,44005 Comanche Terrace,14:03,09/04/2015,,,,
121,463 Morning Place,0:21,24/09/2017,,,,
122,3924 Longview Parkway,6:25,30/12/2015,PRK,bad_parking,1.0,http://dummyimage.com/101x158.jpg/ff4444/ffffff
123,274 Mitchell Drive,16:48,21/07/2018,,,,
124,95452 Oriole Lane,15:45,30/07/2017,,,,
125,27 Duke Court,2:01,21/10/2018,,,,
126,4 Bobwhite Plaza,4:44,18/03/2017,,,,
127,4046 Rockefeller Terrace,6:03,07/03/2015,,,,
128,6 Rigney Avenue,2:42,06/09/2017,,,,
129,78 Comanche Street,8:01,01/12/2016,,,,
130,913 Rusk Place,2:12,14/06/2015,,,,
131,244 Straubel Junction,19:38,28/04/2019,,,,
132,16570 Lighthouse Bay Crossing,2:50,29/09/2015,PRK,bad_parking,0.0,http://dummyimage.com/104x101.jpg/5fa2dd/ffffff
133,779 Village Green Point,12:05,30/03/2019,,,,
134,69016 Fairview Terrace,10:25,05/11/2016,,,,
135,9 Fallview Terrace,15:59,06/04/2019,,,,
136,308 Macpherson Alley,14:38,18/09/2016,,,,
137,1816 La Follette Pass,10:49,28/02/2017,,,,
138,291 Warbler Road,12:40,05/04/2019,UKN,unknown,0.0,http://dummyimage.com/124x238.jpg/dddddd/000000
139,0632 Westend Parkway,4:32,05/07/2015,,,,
140,39 New Castle Street,21:44,02/12/2019,PRK,bad_parking,1.0,http://dummyimage.com/131x200.jpg/cc0000/ffffff
141,0914 Springs Parkway,19:17,16/05/2019,,,,
142,69 Dayton Hill,2:58,07/03/2020,,,,
143,39608 Menomonie Park,12:29,20/08/2019,,,,
144,9439 Pine View Trail,0:21,28/03/2020,,,,
145,8238 Melrose Avenue,10:29,20/10/2016,,,,
146,2 Raven Avenue,13:13,05/09/2016,,,,
147,8947 Nelson Plaza,19:26,03/12/2016,,,,
148,40975 Northview Parkway,18:01,19/05/2018,BRK,broken_component,1.0,http://dummyimage.com/164x142.jpg/5fa2dd/ffffff
149,42517 Carpenter Court,17:19,01/12/2015,,,,
150,3 Esker Crossing,18:04,17/05/2018,,,,
151,67584 Stuart Point,14:04,21/12/2016,,,,
152,4080 Morrow Road,8:49,12/03/2019,PRK,bad_parking,0.0,http://dummyimage.com/110x235.jpg/dddddd/000000
153,1 Dixon Park,9:40,10/07/2015,,,,
154,41694 Pierstorff Junction,1:02,18/10/2016,,,,
155,591 Continental Plaza,18:07,16/10/2015,BRK,broken_component,1.0,http://dummyimage.com/208x106.jpg/dddddd/000000
156,797 Oneill Point,12:03,06/01/2018,,,,
157,1840 Parkside Parkway,2:03,26/08/2017,,,,
158,26392 Lotheville Hill,0:35,18/07/2016,,,,
159,1 Cascade Circle,5:31,15/12/2017,BRK,broken_component,0.0,http://dummyimage.com/230x120.jpg/dddddd/000000
160,5 High Crossing Plaza,9:53,25/03/2015,PRK,bad_parking,0.0,http://dummyimage.com/193x107.jpg/dddddd/000000
161,42 Russell Plaza,10:51,16/05/2016,,,,
162,777 Eagan Way,10:21,18/08/2019,PRK,bad_parking,1.0,http://dummyimage.com/122x113.jpg/ff4444/ffffff
163,5930 Melby Hill,20:56,12/03/2015,,,,
164,64 Nobel Terrace,1:03,28/01/2018,,,,
165,0766 Rutledge Trail,18:50,10/03/2018,,,,
166,66 Green Point,10:26,07/02/2016,,,,
167,818 Messerschmidt Way,13:46,16/07/2017,BRK,broken_component,1.0,http://dummyimage.com/135x201.jpg/5fa2dd/ffffff
168,8 Debs Park,23:23,07/02/2015,,,,
169,32 Main Court,22:44,23/03/2020,PRK,bad_parking,0.0,http://dummyimage.com/200x193.jpg/5fa2dd/ffffff
170,3 Hoepker Pass,9:03,13/04/2015,,,,
171,68656 Forest Run Lane,4:39,09/06/2019,,,,
172,80 Kennedy Lane,20:23,19/02/2015,BRK,broken_component,1.0,http://dummyimage.com/250x215.jpg/dddddd/000000
173,10434 Nelson Lane,0:44,28/12/2016,,,,
174,347 Gateway Park,7:09,26/04/2016,,,,
175,44783 Gateway Drive,2:45,12/01/2016,,,,
176,3858 Manitowish Alley,9:35,19/12/2016,,,,
177,806 Ludington Drive,23:51,29/01/2018,PRK,bad_parking,1.0,http://dummyimage.com/116x118.jpg/cc0000/ffffff
178,18 Northland Trail,11:46,02/05/2020,PRK,bad_parking,1.0,http://dummyimage.com/149x140.jpg/dddddd/000000
179,16242 Lindbergh Terrace,18:57,12/11/2018,,,,
180,70 Goodland Junction,3:20,18/10/2015,,,,
181,7816 Lunder Place,23:26,19/04/2016,,,,
182,62 Sloan Junction,12:34,21/01/2019,,,,
183,5 Caliangt Pass,3:59,16/04/2019,,,,
184,60058 Oak Terrace,2:04,23/04/2015,BRK,broken_component,1.0,http://dummyimage.com/178x185.jpg/5fa2dd/ffffff
185,1 Lerdahl Trail,3:34,22/03/2016,,,,
186,35 Wayridge Crossing,17:11,04/09/2017,,,,
187,2423 Moose Road,15:19,16/02/2019,,,,
188,554 Loeprich Court,1:31,08/04/2018,,,,
189,83 American Alley,0:17,19/04/2018,PRK,bad_parking,1.0,http://dummyimage.com/239x151.jpg/dddddd/000000
190,49072 Meadow Ridge Road,14:19,02/01/2015,,,,
191,07158 Arapahoe Pass,8:27,17/08/2016,BRK,broken_component,1.0,http://dummyimage.com/102x161.jpg/cc0000/ffffff
192,004 Old Shore Lane,17:04,13/07/2016,,,,
193,462 Doe Crossing Street,10:47,20/01/2018,,,,
194,10814 Sutteridge Place,16:30,18/01/2020,,,,
195,33 Prairie Rose Crossing,6:13,03/04/2019,,,,
196,69715 Loomis Court,6:27,04/04/2015,BRK,broken_component,0.0,http://dummyimage.com/173x155.jpg/dddddd/000000
197,9 School Terrace,9:13,05/08/2015,BRK,broken_component,1.0,http://dummyimage.com/144x179.jpg/5fa2dd/ffffff
198,039 Oriole Parkway,18:17,10/04/2018,PRK,bad_parking,1.0,http://dummyimage.com/121x166.jpg/ff4444/ffffff
199,13293 Northland Lane,23:39,01/05/2016,,,,
200,0008 Fremont Alley,0:18,30/06/2018,,,,
201,3653 Calypso Court,10:02,20/12/2017,,,,
202,2495 Meadow Ridge Avenue,12:24,14/09/2017,PRK,bad_parking,0.0,http://dummyimage.com/240x178.jpg/cc0000/ffffff
203,8 Glendale Street,16:23,21/03/2015,PRK,bad_parking,0.0,http://dummyimage.com/191x118.jpg/ff4444/ffffff
204,69446 Sunbrook Lane,11:48,30/06/2019,,,,
205,262 Center Circle,23:08,21/09/2015,,,,
206,57 Carpenter Point,15:11,17/02/2016,,,,
207,7284 Bay Road,23:07,12/07/2017,PRK,bad_parking,0.0,http://dummyimage.com/124x249.jpg/dddddd/000000
208,3393 Stuart Pass,20:46,21/07/2019,,,,
209,122 Westport Pass,1:36,14/04/2017,,,,
210,415 Sutherland Trail,10:54,14/07/2015,PRK,bad_parking,0.0,http://dummyimage.com/209x225.jpg/dddddd/000000
211,19 Everett Street,7:28,20/11/2019,,,,
212,4438 Bluejay Pass,2:02,05/12/2019,,,,
213,630 Canary Terrace,5:32,15/01/2017,,,,
214,292 Southridge Crossing,8:22,22/11/2017,,,,
215,81361 Karstens Alley,5:33,30/12/2017,,,,
216,6091 Erie Court,2:26,15/10/2015,,,,
217,087 Burrows Circle,1:09,26/12/2018,BRK,broken_component,0.0,http://dummyimage.com/217x208.jpg/cc0000/ffffff
218,86060 Sutherland Avenue,10:28,17/08/2015,,,,
219,4630 Darwin Circle,6:07,27/09/2019,,,,
220,0838 Fairview Terrace,11:02,13/01/2020,,,,
221,0503 Derek Terrace,19:13,25/11/2018,,,,
222,9154 Armistice Parkway,1:01,07/08/2018,,,,
223,2 Cherokee Road,10:26,29/09/2018,,,,
224,61 Michigan Lane,6:40,05/09/2016,,,,
225,78 Autumn Leaf Center,6:43,09/07/2018,,,,
226,34619 Hollow Ridge Trail,16:34,13/04/2015,,,,
227,75 Warner Trail,11:15,27/07/2015,,,,
228,393 Northport Lane,19:09,23/05/2017,,,,
229,0002 Westend Lane,19:31,13/12/2015,,,,
230,0 Homewood Road,21:08,29/12/2019,UKN,unknown,0.0,http://dummyimage.com/167x138.jpg/cc0000/ffffff
231,83 Tennyson Center,6:10,10/12/2015,PRK,bad_parking,1.0,http://dummyimage.com/178x212.jpg/cc0000/ffffff
232,34 Kropf Drive,6:41,16/02/2016,,,,
233,6 Dahle Plaza,16:41,30/04/2018,,,,
234,88 Crowley Point,10:25,17/04/2015,BRK,broken_component,0.0,http://dummyimage.com/152x215.jpg/ff4444/ffffff
235,7 Corscot Pass,19:11,08/01/2019,,,,
236,95361 Division Terrace,17:00,14/09/2019,,,,
237,62 North Circle,9:56,21/12/2019,,,,
238,1823 Huxley Way,10:49,05/02/2019,BRK,broken_component,0.0,http://dummyimage.com/122x223.jpg/ff4444/ffffff
239,7 Westridge Way,22:09,02/01/2015,,,,
240,513 Moulton Crossing,20:37,07/04/2018,,,,
241,6419 Hooker Street,20:06,23/06/2017,,,,
242,579 Corscot Parkway,1:48,19/03/2018,,,,
243,4 Clyde Gallagher Road,14:15,12/12/2018,,,,
244,01082 Summit Avenue,16:47,06/04/2017,,,,
245,800 Blue Bill Park Drive,6:57,22/09/2018,PRK,bad_parking,0.0,http://dummyimage.com/145x151.jpg/dddddd/000000
246,00 Trailsway Pass,22:24,01/05/2018,,,,
247,2979 Blackbird Center,0:05,11/04/2020,,,,
248,746 Briar Crest Crossing,14:00,18/03/2018,,,,
249,99 Mallard Avenue,20:10,07/01/2020,,,,
250,5 Fuller Pass,3:39,23/10/2017,PRK,bad_parking,0.0,http://dummyimage.com/216x122.jpg/ff4444/ffffff
251,068 Buena Vista Avenue,8:56,31/03/2020,,,,
252,65 Stoughton Hill,4:56,16/09/2019,,,,
253,94075 Carioca Place,7:54,23/02/2015,PRK,bad_parking,1.0,http://dummyimage.com/199x177.jpg/dddddd/000000
254,79031 Badeau Trail,17:38,04/02/2016,,,,
255,9046 Raven Point,3:06,10/10/2015,BRK,broken_component,1.0,http://dummyimage.com/151x183.jpg/cc0000/ffffff
256,77 Cody Place,23:04,01/01/2015,,,,
257,745 Rieder Crossing,23:36,20/07/2017,,,,
258,062 Muir Street,2:15,05/08/2015,BRK,broken_component,1.0,http://dummyimage.com/200x183.jpg/ff4444/ffffff
259,8 Ridgeview Circle,14:25,05/10/2017,,,,
260,3 Summerview Circle,22:26,03/07/2015,,,,
261,631 International Street,17:17,15/08/2018,,,,
262,6435 Lawn Terrace,19:49,04/02/2015,,,,
263,200 Cottonwood Street,12:46,23/04/2019,PRK,bad_parking,1.0,http://dummyimage.com/217x163.jpg/cc0000/ffffff
264,4 Ohio Road,12:46,22/07/2018,,,,
265,49116 Spaight Plaza,8:16,03/04/2020,PRK,bad_parking,1.0,http://dummyimage.com/125x186.jpg/5fa2dd/ffffff
266,8 Melby Lane,3:37,03/04/2017,PRK,bad_parking,1.0,http://dummyimage.com/127x131.jpg/ff4444/ffffff
267,31388 Talmadge Drive,20:10,31/01/2015,BRK,broken_component,0.0,http://dummyimage.com/244x183.jpg/cc0000/ffffff
268,5743 Banding Road,5:24,01/06/2019,,,,
269,9617 Comanche Street,21:56,18/02/2016,,,,
270,5 Sachtjen Place,22:38,22/06/2019,,,,
271,6 Waywood Court,19:24,04/02/2015,,,,
272,25582 Crescent Oaks Center,17:27,15/09/2015,PRK,bad_parking,1.0,http://dummyimage.com/207x211.jpg/dddddd/000000
273,37 Becker Circle,0:52,06/07/2018,,,,
274,7217 Bowman Avenue,10:08,05/03/2017,UKN,unknown,1.0,http://dummyimage.com/103x239.jpg/dddddd/000000
275,93538 Oakridge Center,19:47,31/03/2019,,,,
276,82 International Way,22:20,16/05/2015,,,,
277,3 Independence Center,5:06,13/09/2015,,,,
278,6 Pearson Drive,17:55,02/02/2015,,,,
279,26789 Tomscot Point,0:01,21/11/2015,,,,
280,43 Bluestem Plaza,13:37,16/02/2018,,,,
281,016 Laurel Road,6:09,17/10/2015,,,,
282,73 Barby Terrace,10:23,27/01/2019,,,,
283,14323 Melvin Crossing,8:29,20/06/2015,,,,
284,867 Morning Hill,0:12,09/08/2016,UKN,unknown,1.0,http://dummyimage.com/206x244.jpg/dddddd/000000
285,440 Warner Avenue,15:34,16/12/2019,,,,
286,85 Eastwood Pass,16:03,21/10/2016,PRK,bad_parking,0.0,http://dummyimage.com/247x126.jpg/ff4444/ffffff
287,36394 Bobwhite Point,11:46,12/12/2016,,,,
288,75213 Clyde Gallagher Street,22:52,17/11/2016,,,,
289,48636 Thompson Junction,19:03,03/03/2020,,,,
290,08 Crowley Drive,13:07,18/11/2017,,,,
291,68627 Buhler Terrace,0:58,01/01/2020,BRK,broken_component,1.0,http://dummyimage.com/124x226.jpg/cc0000/ffffff
292,80535 Farmco Circle,6:17,11/10/2018,,,,
293,152 Meadow Ridge Street,6:04,02/06/2016,,,,
294,1 Orin Drive,4:08,13/10/2015,,,,
295,2 Maple Wood Circle,20:33,21/12/2015,,,,
296,160 Randy Road,1:38,25/05/2017,,,,
297,9137 Montana Plaza,0:57,29/01/2016,,,,
298,2 Glendale Way,10:22,23/01/2017,,,,
299,50358 Stoughton Parkway,15:55,14/06/2015,,,,
300,4 Forster Parkway,11:08,06/09/2019,,,,
301,803 Hermina Avenue,5:21,24/01/2016,,,,
302,68 Boyd Terrace,9:38,04/04/2016,,,,
303,35 Carpenter Parkway,15:43,27/08/2017,,,,
304,49 Eastlawn Court,15:05,02/10/2016,,,,
305,37179 Armistice Terrace,2:38,21/06/2016,,,,
306,083 Mendota Crossing,22:25,26/05/2016,,,,
307,548 Reinke Junction,8:09,21/12/2017,,,,
308,15763 Briar Crest Park,18:25,13/04/2015,,,,
309,6570 Arkansas Lane,1:07,07/08/2016,,,,
310,2496 Harbort Lane,20:15,21/08/2019,,,,
311,41 Warner Parkway,3:25,23/01/2020,,,,
312,091 Waxwing Center,12:36,18/06/2016,,,,
313,08 Hoffman Hill,2:43,30/07/2019,BRK,broken_component,0.0,http://dummyimage.com/187x195.jpg/5fa2dd/ffffff
314,469 Elgar Street,11:18,09/02/2020,,,,
315,6 Melody Junction,4:29,03/01/2019,,,,
316,3200 Luster Center,5:59,08/03/2017,,,,
317,428 Ryan Lane,4:29,24/08/2018,BRK,broken_component,1.0,http://dummyimage.com/228x129.jpg/dddddd/000000
318,7 Hanson Court,13:02,27/03/2019,,,,
319,4735 2nd Lane,14:21,18/06/2017,,,,
320,6 Atwood Junction,7:00,11/02/2018,,,,
321,9 Dapin Alley,6:57,10/02/2015,,,,
322,92008 Mallard Crossing,17:17,17/10/2016,,,,
323,5209 Pearson Pass,0:18,26/12/2019,PRK,bad_parking,0.0,http://dummyimage.com/167x235.jpg/dddddd/000000
324,62 Blackbird Alley,14:07,25/10/2019,,,,
325,7769 Bultman Point,7:54,19/07/2015,,,,
326,25 Fieldstone Place,13:13,15/06/2015,,,,
327,12 Drewry Circle,20:33,07/04/2018,,,,
328,56470 Brickson Park Park,22:22,28/02/2017,,,,
329,8229 Mosinee Point,5:06,20/09/2017,UKN,unknown,1.0,http://dummyimage.com/187x176.jpg/dddddd/000000
330,6265 Redwing Court,4:40,24/04/2016,,,,
331,361 Weeping Birch Drive,0:10,19/04/2019,PRK,bad_parking,1.0,http://dummyimage.com/163x228.jpg/dddddd/000000
332,2112 Huxley Point,19:53,15/10/2019,,,,
333,6 Glendale Avenue,13:00,29/09/2017,,,,
334,041 Oriole Parkway,1:29,01/09/2018,PRK,bad_parking,0.0,http://dummyimage.com/111x186.jpg/cc0000/ffffff
335,43677 Surrey Trail,18:56,17/09/2017,PRK,bad_parking,0.0,http://dummyimage.com/105x120.jpg/dddddd/000000
336,7620 Northland Circle,8:45,08/12/2019,,,,
337,60 Comanche Alley,11:49,21/05/2019,,,,
338,28 Corscot Road,13:27,09/04/2020,BRK,broken_component,1.0,http://dummyimage.com/193x224.jpg/5fa2dd/ffffff
339,5764 Valley Edge Parkway,4:08,15/03/2017,,,,
340,4544 Granby Hill,6:07,31/12/2019,,,,
341,9 Blackbird Junction,11:30,20/06/2017,,,,
342,47875 Dapin Pass,4:03,23/09/2016,,,,
343,39 Anderson Junction,18:18,24/06/2018,PRK,bad_parking,0.0,http://dummyimage.com/166x249.jpg/5fa2dd/ffffff
344,22571 Lien Hill,0:06,05/05/2016,,,,
345,7 Knutson Point,11:40,23/11/2017,,,,
346,71288 Algoma Circle,8:20,17/10/2018,,,,
347,425 Barby Way,15:42,10/06/2015,,,,
348,5 Anderson Terrace,8:47,29/02/2020,,,,
349,128 Roth Road,13:45,03/03/2019,,,,
350,042 Loomis Drive,4:18,23/10/2017,,,,
351,91 Lake View Place,20:50,24/12/2019,,,,
352,52515 Acker Plaza,11:42,27/07/2016,,,,
353,635 Cody Road,6:03,17/08/2015,,,,
354,7 Namekagon Plaza,16:19,02/07/2017,,,,
355,4669 Commercial Plaza,21:03,01/04/2019,,,,
356,2089 Ridgeview Plaza,4:33,09/11/2017,,,,
357,785 Shelley Point,13:33,29/05/2018,,,,
358,0023 Sundown Plaza,23:28,08/04/2015,,,,
359,71 Rigney Hill,5:48,26/06/2015,,,,
360,490 Starling Way,7:02,21/06/2016,BRK,broken_component,1.0,http://dummyimage.com/233x194.jpg/5fa2dd/ffffff
361,498 Monument Plaza,16:57,02/04/2017,BRK,broken_component,0.0,http://dummyimage.com/227x245.jpg/ff4444/ffffff
362,97 Moulton Place,22:01,13/10/2017,UKN,unknown,1.0,http://dummyimage.com/219x180.jpg/dddddd/000000
363,84 Steensland Place,8:36,01/07/2016,,,,
364,946 Sachtjen Alley,19:34,08/07/2018,,,,
365,89429 Eagan Terrace,8:08,20/05/2018,,,,
366,52543 Burrows Parkway,12:53,30/09/2018,,,,
367,0 Corscot Junction,15:08,17/11/2017,,,,
368,03 Forest Point,23:30,06/07/2019,,,,
369,5228 Golf View Plaza,10:49,09/06/2019,,,,
370,81273 Tomscot Circle,12:50,05/01/2016,,,,
371,2378 Huxley Trail,13:46,06/03/2018,,,,
372,96370 Jackson Center,18:34,09/04/2016,,,,
373,6 Stoughton Junction,4:01,27/02/2016,,,,
374,65513 Crowley Way,19:30,26/11/2016,,,,
375,584 Mitchell Road,22:48,16/07/2018,,,,
376,9 North Drive,7:50,28/04/2015,,,,
377,3 6th Plaza,6:42,23/01/2017,,,,
378,1 Logan Parkway,17:16,15/10/2018,,,,
379,679 Bunting Park,20:09,22/04/2017,,,,
380,03613 Vermont Trail,8:25,09/07/2016,,,,
381,90974 Fairfield Alley,5:19,26/03/2017,,,,
382,4456 Rowland Road,18:27,26/03/2017,BRK,broken_component,1.0,http://dummyimage.com/180x103.jpg/ff4444/ffffff
383,9890 Blackbird Point,3:03,28/08/2019,,,,
384,0 Caliangt Avenue,13:31,14/09/2017,,,,
385,96 Dawn Crossing,17:07,01/05/2018,PRK,bad_parking,1.0,http://dummyimage.com/232x148.jpg/dddddd/000000
386,1490 Ryan Pass,10:51,03/11/2019,,,,
387,3271 Springs Avenue,14:09,07/04/2017,,,,
388,15 Green Pass,8:42,10/05/2018,BRK,broken_component,1.0,http://dummyimage.com/180x111.jpg/cc0000/ffffff
389,3566 Mariners Cove Lane,3:43,05/12/2016,,,,
390,8962 Kinsman Lane,5:03,12/01/2017,,,,
391,099 Dahle Junction,1:22,06/08/2019,PRK,bad_parking,0.0,http://dummyimage.com/157x186.jpg/ff4444/ffffff
392,2 Cottonwood Parkway,20:29,02/09/2019,,,,
393,81648 Mosinee Center,2:16,07/04/2017,,,,
394,81174 Sachtjen Park,17:52,21/04/2017,,,,
395,83683 Bartillon Terrace,1:37,08/02/2019,PRK,bad_parking,0.0,http://dummyimage.com/141x204.jpg/ff4444/ffffff
396,742 Forest Dale Drive,6:39,06/10/2018,,,,
397,59651 Northland Center,17:27,29/08/2019,,,,
398,159 Comanche Circle,9:50,17/06/2017,,,,
399,39 Sunnyside Terrace,8:13,16/04/2017,,,,
400,121 Riverside Parkway,19:41,20/07/2017,,,,
401,458 Mallory Way,2:47,30/04/2016,,,,
402,05 Melrose Hill,8:37,31/05/2016,,,,
403,422 Dennis Center,19:56,06/06/2016,,,,
404,0 Arapahoe Street,20:27,23/06/2016,PRK,bad_parking,0.0,http://dummyimage.com/237x201.jpg/5fa2dd/ffffff
405,2682 Mosinee Alley,18:48,05/06/2018,,,,
406,66106 Kings Drive,3:12,12/01/2016,BRK,broken_component,1.0,http://dummyimage.com/137x223.jpg/cc0000/ffffff
407,72138 7th Center,5:50,02/11/2015,,,,
408,16509 Kropf Drive,5:57,20/08/2019,BRK,broken_component,0.0,http://dummyimage.com/204x103.jpg/5fa2dd/ffffff
409,25 Forster Avenue,18:55,03/04/2017,PRK,bad_parking,0.0,http://dummyimage.com/140x140.jpg/ff4444/ffffff
410,944 International Trail,14:36,14/11/2018,,,,
411,805 Eagan Road,21:00,13/02/2020,BRK,broken_component,1.0,http://dummyimage.com/143x147.jpg/cc0000/ffffff
412,720 Center Parkway,14:20,04/02/2018,,,,
413,45777 Colorado Trail,4:33,02/06/2016,,,,
414,2 Bartelt Place,15:24,23/11/2018,,,,
415,34313 Magdeline Road,8:06,18/11/2015,,,,
416,694 Continental Place,7:55,21/04/2016,BRK,broken_component,1.0,http://dummyimage.com/233x190.jpg/5fa2dd/ffffff
417,005 Maple Court,23:25,04/06/2015,,,,
418,174 Washington Drive,6:56,21/03/2017,,,,
419,45925 Meadow Vale Way,0:18,03/11/2015,,,,
420,981 Ridge Oak Alley,21:22,20/02/2020,UKN,unknown,1.0,http://dummyimage.com/108x235.jpg/cc0000/ffffff
421,59 Oneill Terrace,15:51,07/03/2017,,,,
422,55 Eagan Way,16:44,28/12/2016,,,,
423,7 Springs Drive,11:39,08/11/2017,PRK,bad_parking,1.0,http://dummyimage.com/134x146.jpg/cc0000/ffffff
424,9298 Havey Lane,14:05,08/08/2017,,,,
425,12639 Jenna Avenue,2:36,11/04/2020,,,,
426,431 Service Pass,13:19,23/03/2017,,,,
427,55 Eagan Crossing,10:45,11/11/2017,,,,
428,36322 Pleasure Parkway,8:35,26/10/2015,BRK,broken_component,1.0,http://dummyimage.com/242x193.jpg/cc0000/ffffff
429,3031 Dahle Court,2:39,19/09/2015,,,,
430,77845 Raven Way,4:08,22/11/2018,,,,
431,9 Dryden Way,12:27,26/06/2016,,,,
432,3350 Kenwood Center,1:08,16/07/2016,,,,
433,332 Mariners Cove Way,16:39,05/12/2017,,,,
434,75439 Oakridge Terrace,13:21,23/03/2017,,,,
435,21 Caliangt Terrace,5:19,05/01/2020,,,,
436,356 Dorton Street,18:39,11/08/2018,,,,
437,49 Melody Avenue,8:22,28/03/2020,,,,
438,6 Cambridge Center,23:37,09/02/2016,,,,
439,25128 Waxwing Place,11:11,30/04/2015,,,,
440,72434 Melvin Street,19:35,20/03/2018,,,,
441,65 Lotheville Avenue,16:15,06/07/2017,,,,
442,8776 Mosinee Crossing,22:52,25/11/2019,PRK,bad_parking,1.0,http://dummyimage.com/144x123.jpg/dddddd/000000
443,53117 Goodland Place,1:41,02/05/2018,,,,
444,2184 Stone Corner Lane,13:12,12/08/2016,,,,
445,71242 Warrior Point,9:05,16/12/2018,,,,
446,12 Haas Place,14:13,15/03/2018,,,,
447,9246 Texas Avenue,0:16,01/10/2017,,,,
448,7477 Alpine Lane,18:08,05/08/2016,PRK,bad_parking,1.0,http://dummyimage.com/107x221.jpg/cc0000/ffffff
449,754 Graceland Road,19:42,08/07/2015,,,,
450,11 Messerschmidt Road,18:05,01/02/2018,,,,
451,6 Heffernan Hill,1:23,10/09/2015,BRK,broken_component,0.0,http://dummyimage.com/176x178.jpg/ff4444/ffffff
452,5779 Lien Court,17:03,12/06/2015,,,,
453,30 Surrey Park,4:22,16/05/2018,,,,
454,7 Sachs Center,23:45,21/09/2018,,,,
455,0 Heffernan Alley,12:57,12/01/2018,,,,
456,888 Fuller Parkway,13:04,11/10/2019,,,,
457,1036 Independence Lane,12:56,22/09/2019,,,,
458,3 Moose Center,15:01,18/01/2015,,,,
459,976 Novick Center,7:47,05/11/2018,BRK,broken_component,0.0,http://dummyimage.com/183x226.jpg/ff4444/ffffff
460,988 Clove Alley,20:26,17/05/2018,,,,
461,94669 Ronald Regan Circle,3:46,14/07/2017,,,,
462,39 Mayer Alley,19:15,14/02/2020,BRK,broken_component,0.0,http://dummyimage.com/214x119.jpg/dddddd/000000
463,0 Magdeline Parkway,22:41,18/02/2017,,,,
464,5964 Nelson Place,22:04,07/06/2019,,,,
465,077 Swallow Terrace,1:46,12/12/2017,PRK,bad_parking,1.0,http://dummyimage.com/212x240.jpg/dddddd/000000
466,1435 Merry Court,7:47,24/08/2019,,,,
467,93 Mitchell Plaza,22:35,15/05/2017,,,,
468,80 Corben Park,15:12,07/10/2015,,,,
469,3713 Birchwood Trail,19:59,17/07/2018,,,,
470,60315 Pond Parkway,12:46,31/12/2015,,,,
471,09628 Sheridan Lane,19:54,25/06/2016,,,,
472,77 Maple Wood Place,1:51,10/04/2015,PRK,bad_parking,1.0,http://dummyimage.com/164x193.jpg/ff4444/ffffff
473,8 Valley Edge Lane,12:10,21/08/2019,,,,
474,4099 South Trail,15:32,15/11/2015,,,,
475,90 La Follette Hill,14:44,22/06/2017,BRK,broken_component,1.0,http://dummyimage.com/153x114.jpg/5fa2dd/ffffff
476,98480 Londonderry Avenue,2:29,17/04/2019,PRK,bad_parking,0.0,http://dummyimage.com/159x170.jpg/cc0000/ffffff
477,6018 Little Fleur Parkway,15:43,19/02/2019,,,,
478,996 Debra Crossing,0:14,17/10/2016,,,,
479,9 Paget Avenue,10:23,27/06/2018,,,,
480,80 Swallow Street,20:03,21/03/2018,,,,
481,32781 Northwestern Pass,3:33,07/01/2015,,,,
482,96564 Vidon Junction,18:42,07/05/2019,BRK,broken_component,1.0,http://dummyimage.com/207x136.jpg/dddddd/000000
483,250 Schlimgen Terrace,6:08,03/09/2015,PRK,bad_parking,0.0,http://dummyimage.com/212x148.jpg/dddddd/000000
484,91 Orin Crossing,23:11,04/12/2019,,,,
485,395 Surrey Place,21:25,10/05/2018,,,,
486,59 North Center,18:34,19/09/2019,,,,
487,349 Sutteridge Junction,22:56,13/02/2018,PRK,bad_parking,0.0,http://dummyimage.com/170x233.jpg/dddddd/000000
488,02361 Vermont Way,23:32,07/05/2019,,,,
489,9201 Lakewood Gardens Plaza,10:52,31/05/2019,BRK,broken_component,1.0,http://dummyimage.com/129x201.jpg/cc0000/ffffff
490,368 Cascade Alley,12:53,17/07/2019,UKN,unknown,0.0,http://dummyimage.com/179x183.jpg/ff4444/ffffff
491,07712 Kropf Drive,11:45,15/08/2016,BRK,broken_component,1.0,http://dummyimage.com/105x199.jpg/dddddd/000000
492,1058 Comanche Pass,18:01,04/05/2016,,,,
493,66 Dottie Pass,1:47,14/12/2018,BRK,broken_component,1.0,http://dummyimage.com/211x163.jpg/cc0000/ffffff
494,2 Longview Court,15:54,11/10/2018,,,,
495,1887 Burrows Road,0:21,26/01/2019,,,,
496,4 Crownhardt Place,3:16,19/04/2018,,,,
497,8 Pawling Court,15:54,22/08/2015,,,,
498,6056 South Hill,0:32,25/07/2017,,,,
499,8461 Florence Point,19:06,01/12/2016,,,,
500,27890 Mcguire Avenue,8:11,28/01/2018,PRK,bad_parking,0.0,http://dummyimage.com/129x153.jpg/5fa2dd/ffffff
501,864 Amoth Junction,12:00,14/01/2020,,,,
502,232 Northport Crossing,12:03,11/04/2015,PRK,bad_parking,1.0,http://dummyimage.com/222x182.jpg/cc0000/ffffff
503,2306 Main Way,0:03,06/12/2017,,,,
504,700 Sundown Center,1:47,14/02/2015,,,,
505,5362 Birchwood Terrace,9:40,11/03/2018,,,,
